title,price,availability,rating,product_url,image_url,upc,category
Sapiens: A Brief History of Humankind,Â£54.23,In stock (20 available) In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,https://books.toscrape.com/media/cache/ce/5f/ce5f052c65cc963cf4422be096e915c9.jpg,4165285e1663650f,History
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",Â£25.52,In stock (16 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,https://books.toscrape.com/media/cache/27/a1/27a1ebe79d6e6759ec68ea9f427a4f71.jpg,9a9d6e9bc555731e,History
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,Â£19.73,In stock (16 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,https://books.toscrape.com/media/cache/2e/65/2e654066306042f4c462ba4d048650d9.jpg,a3d2a4250807f1e9,History
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Â£36.28,In stock (16 available) In stock In stock In stock In stock In stock In stock,2,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,https://books.toscrape.com/media/cache/31/e6/31e6e0a41e62858180b268c27b20a770.jpg,7392c0032f92d816,History
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,Â£59.64,In stock (15 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,https://books.toscrape.com/media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg,de3f25248ba0789f,History
Zealot: The Life and Times of Jesus of Nazareth,Â£24.70,In stock (14 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,https://books.toscrape.com/media/cache/21/da/21dab5c065cfcde1bad7ded16a753102.jpg,dd5bfa6cc2c0ecc3,History
A Distant Mirror: The Calamitous 14th Century,Â£14.58,In stock (14 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,https://books.toscrape.com/media/cache/d8/0a/d80ac19cd0aef94c5ac257b1eb3c1d37.jpg,d5e0526e1ab682a3,History
1491: New Revelations of the Americas Before Columbus,Â£21.80,In stock (14 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,https://books.toscrape.com/media/cache/2d/d2/2dd235d80326531092c70e191d630c7d.jpg,6e8e5626ac4d279e,History
Brilliant Beacons: A History of the American Lighthouse,Â£11.45,In stock (8 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,https://books.toscrape.com/media/cache/ba/59/ba5913de7abe0d9dbe9c8128092a52af.jpg,7f5157bf53065d36,History
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",Â£44.48,In stock (8 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,https://books.toscrape.com/media/cache/43/f2/43f25e9633b587a4052b517cd7b3b4a9.jpg,f16c2edb2a603f92,History
A Short History of Nearly Everything,Â£52.40,In stock (7 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,https://books.toscrape.com/media/cache/17/aa/17aa3d17bae02fa1d0e2a831c0c0e58b.jpg,6c7fa6844380f50a,History
