title,price,availability,rating,product_url,image_url,upc,category
Without Borders (Wanderlove #1),Â£45.07,In stock (16 available) In stock In stock In stock In stock In stock In stock,2,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,https://books.toscrape.com/media/cache/de/26/de269ee688d4dc51846567f3942600ce.jpg,acddfeab2a407640,New Adult
The Mistake (Off-Campus #2),Â£43.29,In stock (15 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,https://books.toscrape.com/media/cache/95/49/9549db6862283a388659611bda63b97b.jpg,99ff4cc6491e8f5c,New Adult
The Matchmaker's Playbook (Wingmen Inc. #1),Â£55.85,In stock (15 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,https://books.toscrape.com/media/cache/e9/e3/e9e3736effeb4982324dd0e4e64b2e81.jpg,08db62f24627e71f,New Adult
The Hook Up (Game On #1),Â£36.29,In stock (1 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,https://books.toscrape.com/media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg,6e473eff459e809f,New Adult
Shameless,Â£58.35,In stock (1 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/shameless_52/index.html,https://books.toscrape.com/media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg,c068c013d6921fea,New Adult
Off Sides (Off #1),Â£39.45,In stock (1 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,b6f1cfadc4dd79d4,New Adult
Without Borders (Wanderlove #1),Â£45.07,In stock (16 available) In stock In stock In stock In stock In stock In stock,2,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,https://books.toscrape.com/media/cache/de/26/de269ee688d4dc51846567f3942600ce.jpg,acddfeab2a407640,New Adult
The Mistake (Off-Campus #2),Â£43.29,In stock (15 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,https://books.toscrape.com/media/cache/95/49/9549db6862283a388659611bda63b97b.jpg,99ff4cc6491e8f5c,New Adult
The Matchmaker's Playbook (Wingmen Inc. #1),Â£55.85,In stock (15 available) In stock In stock In stock In stock In stock In stock,1,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,https://books.toscrape.com/media/cache/e9/e3/e9e3736effeb4982324dd0e4e64b2e81.jpg,08db62f24627e71f,New Adult
The Hook Up (Game On #1),Â£36.29,In stock (1 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,https://books.toscrape.com/media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg,6e473eff459e809f,New Adult
Shameless,Â£58.35,In stock (1 available) In stock In stock In stock In stock In stock In stock,3,https://books.toscrape.com/catalogue/shameless_52/index.html,https://books.toscrape.com/media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg,c068c013d6921fea,New Adult
Off Sides (Off #1),Â£39.45,In stock (1 available) In stock In stock In stock In stock In stock In stock,5,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,b6f1cfadc4dd79d4,New Adult
